常用频道,#genre#
绍兴影院㊣版,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
开化新闻综,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
[浙江]文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8zzhed
[浙江]苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
[浙江]缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8zzhed
[浙江]兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8zzhed
[浙江]龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8zzhed
[浙江]龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8zzhed
[浙江]平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8zzhed
[浙江]普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8zzhed
[浙江]庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8zzhed
[浙江]衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8zzhed
[浙江]上虞新商,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8zzhed
[浙江]上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8zzhed
[浙江]嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8zzhed
[浙江]松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8zzhed
[浙江]田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8zzhed
[浙江]萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8zzhed
[浙江]萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8zzhed
[浙江]永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8zzhed
[浙江]余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8zzhed
[浙江]余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8zzhed
[浙江]余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8zzhed
[浙江]云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8zzhed
「浙江」龙游生活娱,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8zzhed
「浙江」遂昌综合频,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8zzhed
「浙江」诸暨新闻综,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
登封新闻综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
新密新闻综合,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
荥阳新闻综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
新郑新闻综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
滑县新闻综合,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
汤阴新闻综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
汝阳综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
栾川新闻综合,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
新安电视台综合,http://tvpull.dxhmt.cn/tv/10323-1.m3u8
浚县电视台,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
长垣新闻综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘一套新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
获嘉新闻综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8
卫辉新闻综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
新乡县新闻综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
安阳综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作新闻综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
孟州新闻综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
兰考新闻综合,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
通许新闻综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
永城新闻综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
建安新闻综合,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
鄢陵新闻综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
禹州新闻综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
宝丰新闻综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
郏县新闻综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山新闻综合,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢一套新闻综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
鹿邑综合,http://live.dxhmt.cn:9081/tv/11628-1.m3u8
项城综合,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
方城一套新闻综合,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
唐河一套新闻综合,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
淅川新闻综合,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
新野新闻综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
平舆新闻综合,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
确山新闻综合,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
遂平一套新闻综合,http://live.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡新闻综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
西平新闻综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8
淮滨新闻综合,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
光山新闻综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8
潢川新闻综合,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山新闻综合,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻综合,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
新县新闻综合,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
济源一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
龙华电影频高,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华卡通频高,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像频高,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩频高,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧频高,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

体育系列,#genre#
英超 富勒姆vs切尔西20250420_第01集,https://v.lz15uu.com/20250421/2930_22f583fe/index.m3u8
英超 阿斯顿维拉vs纽卡斯尔联20250420_第01集,https://v.lz15uu.com/20250421/2929_ac50bc26/index.m3u8
西甲 拉斯帕尔马斯vs马德里竞技20250420_第01集,https://v.lz15uu.com/20250421/2927_cf20bb63/index.m3u8
西甲 比利亚雷亚尔vs皇家社会20250420_第01集,https://v.lz15uu.com/20250421/2926_2d1150a9/index.m3u8
中超 天津津门虎vs浙江俱乐部绿城20250420_第01集,https://v.lz15uu.com/20250421/2938_faf783a7/index.m3u8
英超 莱斯特城vs利物浦20250420_第01集,https://v.lz15uu.com/20250421/2931_515ac1f0/index.m3u8
西甲 巴拉多利德vs奥萨苏纳20250420_第01集,https://v.lz15uu.com/20250421/2925_8614cb25/index.m3u8
中超 梅州客家vs深圳新鹏城20250420_第01集,https://v.lz15uu.com/20250421/2935_7f2dfe80/index.m3u8
英超 伊普斯维奇vs阿森纳20250420_第01集,https://v.lz15uu.com/20250421/2933_88b26e79/index.m3u8
英超 曼联vs狼队20250420_第01集,https://v.lz15uu.com/20250421/2932_b8d769df/index.m3u8
中超 长春亚泰vs云南玉昆20250420_第01集,https://v.lz15uu.com/20250421/2939_e9602ba1/index.m3u8
中超 河南俱乐部酒祖杜康vs青岛海牛20250420_第01集,https://v.lz15uu.com/20250421/2934_02ef226b/index.m3u8
中超 青岛西海岸vs大连英博海发20250420_第01集,https://v.lz15uu.com/20250421/2936_e5a324d7/index.m3u8
中超 上海海港vs成都蓉城20250420_第01集,https://v.lz15uu.com/20250421/2937_e67e0ac4/index.m3u8
NBA 勇士vs火箭20250421_第01集,https://v.lz15uu.com/20250421/2924_af96cea5/index.m3u8
NBA 魔术vs凯尔特人20250421_第01集,https://v.lz15uu.com/20250421/2922_696b1483/index.m3u8
NBA 热火vs骑士20250421_第01集,https://v.lz15uu.com/20250421/2923_e9c7dbe7/index.m3u8
NBA 灰熊vs雷霆20250421_第01集,https://v.lz15uu.com/20250421/2921_1173880b/index.m3u8
西甲 马略卡vs莱加内斯20250420_第01集,https://v.lz15uu.com/20250421/2928_d12bcddb/index.m3u8
NBA 快船vs掘金20250420_第01集,https://v.lz15uu.com/20250420/2900_058b0abb/index.m3u8
NBA 雄鹿vs步行者20250420_第01集,https://v.lz15uu.com/20250420/2902_780f8516/index.m3u8
NBA 森林狼vs湖人20250420_第01集,https://v.lz15uu.com/20250420/2901_1e79fbed/index.m3u8
CBA 青岛国信制药vs浙江方兴渡20250420_第01集,https://v.lz15uu.com/20250421/2920_881c0bc3/index.m3u8
NBA 活塞vs尼克斯20250420_第01集,https://v.lz15uu.com/20250420/2899_e3b36e60/index.m3u8
德甲 云达不莱梅vs波鸿20250419_第01集,https://v.lz15uu.com/20250420/2907_248fb755/index.m3u8
德甲 美因茨vs沃尔夫斯堡20250419_第01集,https://v.lz15uu.com/20250420/2906_a5439f33/index.m3u8
德甲 RB莱比锡vs荷尔斯泰因基尔20250419_第01集,https://v.lz15uu.com/20250420/2903_4bab2b38/index.m3u8
德甲 海登海姆vs拜仁慕尼黑20250419_第01集,https://v.lz15uu.com/20250420/2905_611be97b/index.m3u8
德甲 弗赖堡vs霍芬海姆20250419_第01集,https://v.lz15uu.com/20250420/2904_3d76f870/index.m3u8


景區,#genre#
三涧溪村,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
中益乡小学,http://gctxyc.liveplay.myqcloud.com/gc/lpsgmjng01_1_md.m3u8
临平运河,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
乌镇·西市河,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇全景,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
乐山大佛,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1_md.m3u8
九洞天六洞,http://gctxyc.liveplay.myqcloud.com/gc/tjhh02_1_md.m3u8
云海日出,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
凤凰古城,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
南江大峡谷,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
南马镇花园,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
四川乐山大佛,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
国家水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
坪镇观景台,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
大坪渡口,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
大研景观,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001
天山-马牙山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8
天山定海神针,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1_md.m3u8
太湖漫山岛,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8?contentid=2820180516001
富川风雨桥,http://gctxyc.liveplay.myqcloud.com/gc/zh03_1_md.m3u8
将军列队,https://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
张家界将军列队,http://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
峨眉云海日出,https://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8?contentid=2820180516001
布达拉宫,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
徐闻博赊港,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
悬寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
无锡大剧院,http://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
桂林阳桥,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
梧州长寿桥,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
水长城镜1,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
水长城镜2,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
泰玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
泰顺县廊桥,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1_md.m3u8
海南三亚湾,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
清镇市四季,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
河南焦作红石峡,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
王店乡乡村,http://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
白云区泉湖,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1_md.m3u8
舟山东极岛,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
茅坪神山村,http://gctxyc.liveplay.myqcloud.com/gc/djyqyl1_1_md.m3u8
鸟巢与水立方,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1_md.m3u8

西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
贡嘎雪山,https://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8?contentid=2820180516001
远眺万佛顶,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
那拉提景区,https://gctxyc.liveplay.myqcloud.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
长江大桥,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
阳新县莲花湖,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8
隆安火龙果,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
雨卜民族风情,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8
青龙山景区,http://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
高坪花硒谷,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8
鸣沙山月牙泉,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
黄山云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
黄山飞来石,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
黄河漂流,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8
黄花城水长城01,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黟县西递牌坊,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
龙形田,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
龙镇丁湾村,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8


🇨🇳P2P,#genre#
Now新闻,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
无线新闻,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
无线生活,P2p://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
无线娱乐,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
无线星河,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
无线千禧,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
无线功夫,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
无线粤片,P2p://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
无线戏曲,P2p://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
无线亚剧,P2p://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
无线少儿,P2p://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
黄金翡翠,P2p://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
无线赛马,P2p://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
有线赛马,P2p://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
澳门莲花,P2p://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
星空卫视,P2p://starvod.xyz:19806/913e258484624493a5a6d960500b30cc.ts
天映经典,P2p://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
pₒₚc电影,P2p://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
美亚电影,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
龙华电影,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
私人影院,P2p://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
爱奇艺综,P2p://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
八度空间,P2p://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts
Ftv_城市,P2p://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f.ts
Ftv1时代东,P2p://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9.ts
Ftv1时代西,P2p://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8.ts
Ftv2时代,P2p://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2.ts
thrill电影,P2p://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d.ts
中天亚洲,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts
中视经典,P2p://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0.ts
民视第一,P2p://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d.ts
民视闽语,P2p://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46.ts
台视财经,P2p://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1.ts
台视综合,P2p://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
寰宇闽南,P2p://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c.ts
tvbs亚洲,P2p://starvod.xyz:19806/62e69ecfa7ad4edfa092d77d9a9347d1.ts
tvbs精采,P2p://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547.ts
龙华偶像,P2p://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64.ts
龙华戏剧,P2p://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
采昌影剧,P2p://starvod.xyz:19806/33264996f0c14a369140623dca66da43.ts
数位电影,P2p://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07.ts
壹电影'tv,P2p://starvod.xyz:19806/599f2aabecde4ed4b5fff257c229f986.ts
靖天电影,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
靖天戏剧,P2p://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a.ts
靖天映画,P2p://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3.ts
靖天资讯,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts
靖天综合,P2p://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2.ts
靖天国际,P2p://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1.ts
靖天日本,P2p://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40.ts
靖天育乐,P2p://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887.ts
ELta影剧,P2p://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
EYE-戏剧,P2p://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b.ts
SMARt知识,P2p://starvod.xyz:19806/91503615eaa2416b929e56f178be5100.ts
韩国娱乐,P2p://starvod.xyz:19806/10ec27f261d74e86919383fdb6da355c.ts
三立戏剧,P2p://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
三立综合,P2p://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
纬来精采,P2p://147.135.39.171:9906/68693691000447559ac85f5e03845769.ts
壹综合tv,P2p://147.135.39.171:9906/685f810d000eeaf174db4a19563a6520.ts
靖洋戏剧,P2p://147.135.39.171:9906/6867a22a000b7799949ca28717b451f5.ts
中视菁采,P2p://147.135.39.171:9906/6867a07b0000813094960c2053bb31ec.ts
八大优频道,P2p://147.135.39.171:9906/686141c600004a257bb419081c1d2844.ts
❤️台湾mitv,#genre#
now新闻频晴,mitv://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
无线新闻频晴,mitv://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
无线生活频晴,mitv://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
无线娱乐频晴,mitv://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
无线星河频晴,mitv://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
无线千禧频晴,mitv://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
无线功夫频晴,mitv://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
无线粤片频晴,mitv://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
无线戏曲频晴,mitv://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
无线亚剧频晴,mitv://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
无线少儿频晴,mitv://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
黄金翡翠频晴,mitv://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
无线赛马频晴,mitv://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
有线赛马频晴,mitv://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
澳门莲花频晴,mitv://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
星空卫视频晴,mitv://starvod.xyz:19806/913e258484624493a5a6d960500b30cc.ts
天映经典频晴,mitv://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
pₒₚc电影频晴,mitv://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
美亚电影频晴,mitv://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
龙华电影频晴,mitv://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
私人影院频晴,mitv://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
爱奇艺综频晴,mitv://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
八度空间频晴,mitv://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts
Ftv_城市频晴,mitv://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f.ts
Ftv1时代东晴,mitv://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9.ts
Ftv1时代西晴,mitv://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8.ts
Ftv2时代频晴,mitv://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2.ts
thrill电影频晴,mitv://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d.ts
中天亚洲频晴,mitv://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts
中视经典频晴,mitv://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0.ts
民视第一频晴,mitv://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d.ts
民视闽语频晴,mitv://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46.ts
台视财经频晴,mitv://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1.ts
